Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Product_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD003705,2024-09-17,C0573,Customer 573,Home Office,South,Tamil Nadu,Chennai,P015,Appliances,Mixer Grinder,6,3498.31,5,2504.55,540,985.55,UPI,Distributor,Returned,Jay,Hyderabad,5,Damaged
ORD003706,2025-05-20,C0541,Customer 541,Consumer,North,Uttar Pradesh,Lucknow,P002,Electronics,Smartphone,1,23225.16,0,22124.8,150,521.7,Debit Card,Marketplace,Cancelled,Sonal,Chennai,2,
ORD003707,2024-01-11,C0644,Customer 644,Small Business,South,Karnataka,Bengaluru,P006,Furniture,Office Chair,2,8513.13,12,5684.44,200,932.54,Debit Card,Retail Store,Delivered,Jay,Delhi,2,
ORD003708,2025-08-18,C0234,Customer 234,Corporate,North,Delhi,Delhi,P010,Office Supplies,Notebook Pack,3,245.35,0,131.57,600,27.08,Wallet,Marketplace,In Transit,Imran,Udaipur,3,
ORD003709,2025-05-20,C0684,Customer 684,Corporate,East,West Bengal,Kolkata,P007,Furniture,Study Table,3,7903.25,18,7206.22,600,710.18,Debit Card,Distributor,Delivered,Ramesh,Udaipur,1,
ORD003710,2025-10-12,C0326,Customer 326,Corporate,South,Telangana,Hyderabad,P009,Furniture,Sofa,0,25466.72,0,21097.09,250,0,Wallet,Online,Delivered,Mehul,Lucknow,4,
ORD003711,2025-03-16,C0054,Customer 54,Consumer,South,Tamil Nadu,Chennai,P016,Appliances,Water Purifier,1,12340.36,5,10108.48,200,647.86,Net Banking,Retail Store,Delivered,Ramesh,Bengaluru,,
ORD003712,2025-02-21,C0358,Customer 358,Home Office,North,Rajasthan,Jodhpur,P005,Electronics,Keyboard,2,777.81,5,529.73,120,68.01,Credit Card,Distributor,Cancelled,Sonal,Ahmedabad,1,
ORD003713,2024-02-19,C0619,Customer 619,Consumer,West,Maharashtra,Pune,P016,Appliances,Water Purifier,2,13520.6,0,9301.71,200,988.77,Wallet,Marketplace,Delivered,Mehul,Bengaluru,5,
ORD003714,2024-09-07,C0500,Customer 500,Consumer,North,Rajasthan,Jaipur,P001,Electronics,Laptop,2,48926.88,5,38150.83,300,1710.72,Debit Card,Distributor,Delivered,Sonal,Ahmedabad,,
ORD003715,2025-09-27,C0099,Customer 99,Corporate,North,Delhi,Delhi,P002,Electronics,Smartphone,3,28015.79,3,19359.46,120,3344.63,UPI,Retail Store,Delivered,Asha,Ahmedabad,1,
ORD003716,2024-06-14,C0632,Customer 632,Consumer,East,Odisha,Bhubaneswar,P009,Furniture,Sofa,1,18450.09,12,18079.29,80,708.54,Credit Card,Online,Delivered,Priyanka,Jaipur,1,
ORD003717,2025-02-16,C0214,Customer 214,Consumer,North,Uttar Pradesh,Lucknow,P003,Electronics,Bluetooth Speaker,1,2371.98,0,2016.79,600,116.18,UPI,Distributor,Delivered,Farhan,Hyderabad,1,
ORD003718,2024-06-03,C0653,Customer 653,Consumer,West,Maharashtra,Nagpur,P017,Appliances,LED Bulb Pack,1,391.78,0,283.44,300,21.06,UPI,Online,Delivered,Farhan,Pune,2,
ORD003719,2024-09-01,C0116,Customer 116,Home Office,West,Maharashtra,Pune,P014,Appliances,Air Cooler,4,9738.21,5,6187.95,150,1598.15,UPI,Marketplace,Returned,Ramesh,Ahmedabad,5,Damaged
ORD003720,2025-08-11,C0350,Customer 350,Corporate,West,Gujarat,Surat,P002,Electronics,Smartphone,6,24988.1,5,22828.88,144,6117.02,COD,Distributor,In Transit,Farhan,Pune,3,
ORD003721,2024-09-15,C0631,Customer 631,Home Office,West,Maharashtra,Nagpur,P016,Appliances,Water Purifier,5,11307.59,0,10232.53,450,1552.09,Credit Card,Marketplace,Delivered,Jay,Chennai,4,
ORD003722,2024-11-08,C0488,Customer 488,Consumer,West,Gujarat,Surat,P011,Office Supplies,Printer Paper,20,361.77,5,264.16,144,127.64,Debit Card,Online,Delivered,Nitin,Bengaluru,2,
ORD003723,2025-10-04,C0548,Customer 548,Consumer,South,Karnataka,Bengaluru,P002,Electronics,Smartphone,2,33288.55,12,20337.02,600,2792.23,COD,Retail Store,Delivered,Kavita,Hyderabad,3,
ORD003724,2024-11-20,C0380,Customer 380,Corporate,West,Maharashtra,Pune,P017,Appliances,LED Bulb Pack,2,465.36,7,298.13,120,16.54,Debit Card,Marketplace,Delivered,Mehul,Ahmedabad,2,
ORD003725,2025-04-16,C0553,Customer 553,Corporate,East,Odisha,Bhubaneswar,P017,Appliances,LED Bulb Pack,1,387.69,0,251.97,80,15.49,Credit Card,Marketplace,Delivered,Imran,Chennai,3,
ORD003726,2025-07-07,C0018,Customer 18,Consumer,East,West Bengal,Kolkata,P007,Furniture,Study Table,5,8734.51,0,7189.81,360,1607.22,Net Banking,Distributor,Delivered,Farhan,Lucknow,4,
ORD003727,2024-07-24,C0133,Customer 133,Home Office,West,Maharashtra,Nagpur,P013,Office Supplies,Stapler,1,265.31,0,179.13,120,8.05,COD,Distributor,Delivered,Sonal,Lucknow,4,
ORD003728,2024-05-14,C0678,Customer 678,Consumer,West,Maharashtra,Mumbai,P007,Furniture,Study Table,3,10755.68,3,8297.75,200,1328.69,Net Banking,Online,Delivered,Jay,Chennai,2,
ORD003729,2024-08-28,C0351,Customer 351,Consumer,South,Karnataka,Bengaluru,P006,Furniture,Office Chair,3,8123.11,7,5217.15,120,624.42,COD,Marketplace,Delivered,Kavita,Jaipur,4,
ORD003730,2024-12-12,C0291,Customer 291,Corporate,North,Uttar Pradesh,Noida,P008,Furniture,Bookshelf,1,6415.45,3,4381.13,450,134.12,Credit Card,Retail Store,Delivered,Nitin,Kolkata,1,
ORD003731,2024-01-21,C0672,Customer 672,Small Business,North,Rajasthan,Jaipur,P009,Furniture,Sofa,1,23437.01,3,19281.65,450,995.91,Debit Card,Marketplace,Delivered,Jay,Patna,2,
ORD003732,2024-07-29,C0607,Customer 607,Consumer,North,Uttar Pradesh,Lucknow,P013,Office Supplies,Stapler,10,253.32,10,162.22,144,103.58,Debit Card,Online,Cancelled,Jay,Hyderabad,2,
ORD003733,2025-02-23,C0588,Customer 588,Consumer,West,Gujarat,Gandhinagar,P017,Appliances,LED Bulb Pack,5,454.96,7,250.47,360,27.92,Wallet,Online,Delivered,Farhan,Hyderabad,3,
ORD003734,2025-12-17,C0253,Customer 253,Corporate,North,Rajasthan,Jaipur,P011,Office Supplies,Printer Paper,4,344.93,0,259.42,150,63.42,COD,Retail Store,Delivered,Sonal,Jaipur,,
ORD003735,2025-11-21,C0248,Customer 248,Home Office,North,Uttar Pradesh,Noida,P012,Office Supplies,Pen Box,1,212.03,5,94.32,150,10.23,Net Banking,Distributor,Delivered,Ramesh,Bengaluru,2,
ORD003736,2025-10-08,C0043,Customer 43,Consumer,West,Maharashtra,Mumbai,P011,Office Supplies,Printer Paper,1,408.66,10,297.02,600,20.76,UPI,Distributor,Returned,Imran,Hyderabad,2,Damaged
ORD003737,2024-09-29,C0056,Customer 56,Consumer,West,Gujarat,Surat,P006,Furniture,Office Chair,4,6204.77,22,5763.6,120,1313.15,COD,Marketplace,In Transit,Nitin,Chennai,3,
ORD003738,2024-06-16,C0400,Customer 400,Consumer,North,Uttar Pradesh,Lucknow,P014,Appliances,Air Cooler,2,7264.98,7,6986.36,120,409.92,COD,Distributor,Returned,Sonal,Chennai,1,Damaged
ORD003739,2025-02-09,C0153,Customer 153,Home Office,South,Tamil Nadu,Chennai,P012,Office Supplies,Pen Box,3,205.76,5,99.47,600,17.48,Credit Card,Online,Delivered,Jay,Lucknow,4,
ORD003740,2025-11-03,C0647,Customer 647,Consumer,North,Delhi,Delhi,P004,Electronics,Monitor,8,14399.32,3,10474.43,360,6679.56,COD,Distributor,Delivered,Priyanka,Bengaluru,2,
ORD003741,2024-08-07,C0106,Customer 106,Home Office,West,Maharashtra,Pune,P005,Electronics,Keyboard,1,937.61,5,525.73,600,47.66,COD,Distributor,Delivered,Imran,Ahmedabad,,
ORD003742,2025-10-15,C0484,Customer 484,Consumer,North,Uttar Pradesh,Noida,P013,Office Supplies,Stapler,2,327.62,22,172.68,120,27.39,COD,Distributor,Delivered,Jay,Chennai,3,
ORD003743,2025-12-09,C0494,Customer 494,Consumer,West,Maharashtra,Mumbai,P002,Electronics,Smartphone,1,30150.29,12,19891.63,250,608.05,Credit Card,Online,Delivered,Kavita,Ahmedabad,3,
ORD003744,2024-03-05,C0505,Customer 505,Home Office,West,Maharashtra,Mumbai,P009,Furniture,Sofa,5,25581.84,0,18688.04,144,2023.83,Wallet,Online,Returned,Priyanka,Delhi,3,Wrong Product
ORD003745,2025-11-02,C0433,Customer 433,Consumer,South,Telangana,Hyderabad,P008,Furniture,Bookshelf,2,5985.15,10,4136.22,250,201.71,Debit Card,Distributor,Delivered,Imran,Gandhinagar,5,
ORD003746,2024-12-31,C0643,Customer 643,Small Business,North,Uttar Pradesh,Lucknow,P003,Electronics,Bluetooth Speaker,1,2348.87,5,1945.48,250,75.32,UPI,Marketplace,Delivered,Mehul,Bengaluru,4,
ORD003747,2025-09-13,C0279,Customer 279,Consumer,North,Rajasthan,Jaipur,P009,Furniture,Sofa,1,19953.32,3,18821.58,600,1035.44,Net Banking,Marketplace,In Transit,Sonal,Patna,2,
ORD003748,2025-08-16,C0216,Customer 216,Consumer,East,Odisha,Bhubaneswar,P012,Office Supplies,Pen Box,2,164.26,3,108.46,200,8.09,Credit Card,Online,Delivered,Priyanka,Chennai,1,
ORD003749,2024-04-02,C0149,Customer 149,Consumer,South,Telangana,Hyderabad,P013,Office Supplies,Stapler,2,308.56,3,194.96,150,29.08,Debit Card,Online,Delivered,Jay,Ahmedabad,,
ORD003750,2025-03-21,C0402,Customer 402,Consumer,East,Odisha,Bhubaneswar,P013,Office Supplies,Stapler,1,220.11,0,171.07,200,13.1,COD,Marketplace,Delivered,Nitin,Pune,3,
ORD003751,2024-05-21,C0250,Customer 250,Consumer,East,Bihar,Patna,P012,Office Supplies,Pen Box,2,146.72,0,102.77,250,7.4,Debit Card,Online,Delivered,Mehul,Mysuru,2,
ORD003752,2025-10-19,C0631,Customer 631,Home Office,West,Maharashtra,Nagpur,P011,Office Supplies,Printer Paper,2,310.38,3,253.99,300,9.34,Wallet,Retail Store,Delivered,Nitin,Jaipur,3,
ORD003753,2024-03-10,C0390,Customer 390,Corporate,South,Tamil Nadu,Chennai,P003,Electronics,Bluetooth Speaker,6,3004.26,15,1966.48,1080,774.2,Credit Card,Marketplace,Delivered,Mehul,Ahmedabad,,
ORD003754,2025-07-17,C0008,Customer 8,Consumer,North,Rajasthan,Udaipur,P002,Electronics,Smartphone,1,20725.53,15,19116,150,312.11,UPI,Online,Returned,Nitin,Chennai,4,Price Issue
ORD003755,2024-03-26,C0305,Customer 305,Corporate,South,Telangana,Hyderabad,P011,Office Supplies,Printer Paper,2,434.6,10,270.14,200,41.47,Credit Card,Retail Store,Delivered,Nitin,Mysuru,4,
ORD003756,2025-03-09,C0462,Customer 462,Home Office,North,Rajasthan,Jodhpur,P009,Furniture,Sofa,4,19954.46,3,21207.87,80,4148.2,Wallet,Retail Store,Delivered,Imran,Gandhinagar,3,
ORD003757,2025-12-14,C0559,Customer 559,Consumer,West,Gujarat,Surat,P007,Furniture,Study Table,12,10176.6,3,7248.44,270,2765.76,Wallet,Online,Returned,Priyanka,Surat,3,Late Delivery
ORD003758,2025-10-11,C0245,Customer 245,Consumer,North,Rajasthan,Udaipur,P007,Furniture,Study Table,5,7674.44,5,6993.55,540,1908.14,Debit Card,Retail Store,Delivered,Jay,Ahmedabad,,
ORD003759,2025-03-17,C0454,Customer 454,Consumer,North,Rajasthan,Udaipur,P004,Electronics,Monitor,1,10700.04,18,9961.1,120,339.08,Debit Card,Retail Store,Delivered,Nitin,Pune,5,
ORD003760,2025-09-02,C0670,Customer 670,Home Office,North,Uttar Pradesh,Noida,P016,Appliances,Water Purifier,8,11335.86,7,9533.87,1080,3785.63,Credit Card,Online,Delivered,Kavita,Chennai,1,
ORD003761,2025-12-11,C0583,Customer 583,Consumer,South,Karnataka,Mysuru,P006,Furniture,Office Chair,5,6248.48,28,5738.72,540,733.9,Wallet,Retail Store,Delivered,Asha,Bengaluru,4,
ORD003762,2024-07-29,C0140,Customer 140,Small Business,North,Rajasthan,Udaipur,P013,Office Supplies,Stapler,2,257.29,38,174.87,250,26.15,Net Banking,Marketplace,Delivered,Asha,Bhubaneswar,3,
ORD003763,2024-09-08,C0412,Customer 412,Consumer,North,Rajasthan,Jodhpur,P016,Appliances,Water Purifier,2,10856.46,5,9918.4,80,862.12,COD,Online,In Transit,Nitin,Chennai,1,
ORD003764,2025-11-15,C0207,Customer 207,Corporate,East,West Bengal,Kolkata,P007,Furniture,Study Table,4,8461.4,37,7559.32,300,491.66,Net Banking,Retail Store,Delivered,Imran,Lucknow,5,
ORD003765,2025-12-05,C0430,Customer 430,Home Office,South,Tamil Nadu,Chennai,P002,Electronics,Smartphone,2,26336.37,7,20842.85,200,847.29,Credit Card,Distributor,Delivered,Priyanka,Ahmedabad,5,
ORD003766,2025-01-01,C0019,Customer 19,Corporate,North,Rajasthan,Jodhpur,P005,Electronics,Keyboard,6,778.57,27,587.28,144,128.61,Net Banking,Retail Store,Delivered,Asha,Pune,4,
ORD003767,2024-07-30,C0661,Customer 661,Consumer,North,Rajasthan,Jodhpur,P007,Furniture,Study Table,2,7872.2,0,7696.87,80,776,COD,Retail Store,Delivered,Sonal,Chennai,1,
ORD003768,2025-03-27,C0603,Customer 603,Consumer,North,Delhi,Delhi,P014,Appliances,Air Cooler,1,9085.52,0,6752.36,150,251.75,UPI,Retail Store,Delivered,Imran,Hyderabad,,
ORD003769,2025-12-14,C0155,Customer 155,Consumer,East,Bihar,Patna,P017,Appliances,LED Bulb Pack,6,355.81,22,250.56,450,79,Net Banking,Retail Store,Returned,Ramesh,Ahmedabad,1,
ORD003770,2024-01-12,C0592,Customer 592,Consumer,East,Bihar,Patna,P016,Appliances,Water Purifier,5,9102.09,15,11050.42,270,1745.57,UPI,Marketplace,Returned,Kavita,Pune,,
ORD003771,2025-04-16,C0216,Customer 216,Consumer,East,Odisha,Bhubaneswar,P010,Office Supplies,Notebook Pack,3,185.61,35,126.85,80,25.34,Net Banking,Distributor,Delivered,Asha,Bhubaneswar,5,
ORD003772,2024-10-09,C0059,Customer 59,Consumer,South,Karnataka,Bengaluru,P017,Appliances,LED Bulb Pack,2,539.36,0,291.11,250,32.4,Net Banking,Marketplace,Returned,Sonal,Ahmedabad,4,Late Delivery
ORD003773,2024-03-17,C0587,Customer 587,Home Office,West,Gujarat,Gandhinagar,P017,Appliances,LED Bulb Pack,5,437.93,0,256.51,540,74.46,Net Banking,Retail Store,Delivered,Mehul,Pune,3,
ORD003774,2025-06-09,C0178,Customer 178,Corporate,West,Maharashtra,Mumbai,P005,Electronics,Keyboard,3,997.4,7,556.37,80,140,Debit Card,Online,Delivered,Imran,Bengaluru,3,
ORD003775,2024-12-13,C0060,Customer 60,Corporate,East,Odisha,Bhubaneswar,P004,Electronics,Monitor,2,9984.6,10,9693.78,150,922.65,Net Banking,Retail Store,In Transit,Mehul,Bengaluru,5,
ORD003776,2025-12-28,C0126,Customer 126,Consumer,South,Tamil Nadu,Chennai,P016,Appliances,Water Purifier,6,11514.81,0,10105.69,270,4138.09,Credit Card,Retail Store,Delivered,Kavita,Bengaluru,,
ORD003777,2025-01-19,C0313,Customer 313,Consumer,West,Gujarat,Gandhinagar,P013,Office Supplies,Stapler,1,263.41,10,191.4,450,11.87,Credit Card,Distributor,In Transit,Priyanka,Pune,,
ORD003778,2024-04-17,C0486,Customer 486,Consumer,North,Rajasthan,Udaipur,P006,Furniture,Office Chair,5,5553.12,37,5054.25,540,360.44,Credit Card,Marketplace,Delivered,Mehul,Patna,3,
ORD003779,2024-02-16,C0336,Customer 336,Small Business,South,Telangana,Hyderabad,P010,Office Supplies,Notebook Pack,2,238.14,5,126.47,450,18.13,UPI,Online,Delivered,Ramesh,Mysuru,2,
ORD003780,2025-09-05,C0539,Customer 539,Consumer,East,Bihar,Patna,P006,Furniture,Office Chair,3,5424.08,15,5427.86,450,861.02,Credit Card,Marketplace,Returned,Priyanka,Mumbai,3,Wrong Product
ORD003781,2025-08-07,C0558,Customer 558,Corporate,North,Rajasthan,Jodhpur,P007,Furniture,Study Table,4,7615.7,7,8104.07,600,1166.23,COD,Marketplace,Returned,Ramesh,Jodhpur,5,Late Delivery
ORD003782,2024-07-28,C0128,Customer 128,Home Office,North,Rajasthan,Udaipur,P005,Electronics,Keyboard,4,780.21,18,549.57,300,99.59,Wallet,Distributor,Delivered,Ramesh,Hyderabad,5,
ORD003783,2025-06-03,C0218,Customer 218,Small Business,South,Karnataka,Bengaluru,P002,Electronics,Smartphone,0,27820.74,35,21762.24,120,0,COD,Online,Delivered,Ramesh,Ahmedabad,2,
ORD003784,2024-10-05,C0609,Customer 609,Consumer,West,Maharashtra,Mumbai,P010,Office Supplies,Notebook Pack,5,252.06,0,136.8,810,30.53,Net Banking,Retail Store,Delivered,Nitin,Chennai,4,
ORD003785,2024-12-11,C0344,Customer 344,Consumer,East,Bihar,Patna,P012,Office Supplies,Pen Box,2,140.85,17,90.92,600,10.8,UPI,Marketplace,In Transit,Farhan,Jaipur,2,
ORD003786,2025-11-26,C0086,Customer 86,Home Office,West,Maharashtra,Mumbai,P009,Furniture,Sofa,2,27733.47,0,17979.28,200,2660.33,UPI,Online,Delivered,Imran,Jodhpur,,
ORD003787,2025-06-07,C0247,Customer 247,Small Business,West,Maharashtra,Nagpur,P003,Electronics,Bluetooth Speaker,5,2819.59,22,2005.52,216,714.61,Credit Card,Distributor,Delivered,Jay,Pune,4,
ORD003788,2025-06-14,C0588,Customer 588,Consumer,West,Gujarat,Gandhinagar,P012,Office Supplies,Pen Box,1,183.53,18,108.12,450,9.43,UPI,Distributor,Delivered,Jay,Kolkata,2,
ORD003789,2025-09-04,C0521,Customer 521,Home Office,West,Gujarat,Ahmedabad,P002,Electronics,Smartphone,4,25223.7,28,21193.91,80,1597.52,UPI,Marketplace,Delivered,Priyanka,Chennai,1,
ORD003790,2025-03-06,C0684,Customer 684,Corporate,East,West Bengal,Kolkata,P009,Furniture,Sofa,12,21375.31,18,17894.95,540,2688.88,Wallet,Distributor,Delivered,Imran,Mysuru,1,
ORD003791,2025-08-20,C0536,Customer 536,Consumer,North,Delhi,Delhi,P011,Office Supplies,Printer Paper,3,383.61,7,295.89,80,28.17,COD,Distributor,Delivered,Kavita,Lucknow,2,
ORD003792,2024-07-27,C0490,Customer 490,Consumer,East,West Bengal,Kolkata,P002,Electronics,Smartphone,2,20956.22,12,22903.11,250,1091.39,Debit Card,Online,Delivered,Farhan,Ahmedabad,5,
ORD003793,2025-11-19,C0155,Customer 155,Consumer,East,Bihar,Patna,P012,Office Supplies,Pen Box,2,133.53,22,97.31,450,10.32,Net Banking,Online,Returned,Sonal,Nagpur,4,Wrong Product
ORD003794,2024-09-11,C0010,Customer 10,Consumer,North,Rajasthan,Udaipur,P003,Electronics,Bluetooth Speaker,5,2572.49,10,1841.59,540,430.8,UPI,Retail Store,Delivered,Kavita,Hyderabad,3,
ORD003795,2024-08-12,C0388,Customer 388,Consumer,West,Maharashtra,Nagpur,P013,Office Supplies,Stapler,1,238.76,18,191.27,150,6.85,COD,Marketplace,Delivered,Kavita,Hyderabad,1,
ORD003796,2024-06-07,C0686,Customer 686,Corporate,South,Karnataka,Mysuru,P004,Electronics,Monitor,4,11088.25,5,10612.28,150,955.53,COD,Distributor,Delivered,Nitin,Bengaluru,4,
ORD003797,2024-09-30,C0506,Customer 506,Consumer,East,West Bengal,Kolkata,P002,Electronics,Smartphone,2,24592.91,10,20931.78,150,1148.87,Wallet,Online,Delivered,Kavita,Ahmedabad,5,
ORD003798,2025-07-20,C0217,Customer 217,Consumer,West,Gujarat,Surat,P003,Electronics,Bluetooth Speaker,5,2985.92,0,1982.99,216,156.34,Credit Card,Retail Store,Delivered,Farhan,Bengaluru,2,
ORD003799,2024-04-27,C0649,Customer 649,Consumer,East,Bihar,Patna,P005,Electronics,Keyboard,1,776.41,38,504.94,300,14.89,Wallet,Marketplace,Delivered,Farhan,Ahmedabad,3,
ORD003800,2025-04-02,C0229,Customer 229,Consumer,North,Uttar Pradesh,Lucknow,P001,Electronics,Laptop,3,42288.14,7,43051.42,150,4490.61,UPI,Distributor,Delivered,Kavita,Pune,2,
ORD003801,2024-10-13,C0062,Customer 62,Corporate,West,Maharashtra,Mumbai,P011,Office Supplies,Printer Paper,1,391.48,3,271.42,200,18.28,Net Banking,Distributor,In Transit,Imran,Delhi,,
ORD003802,2025-03-30,C0566,Customer 566,Consumer,North,Rajasthan,Udaipur,P017,Appliances,LED Bulb Pack,1,354.58,5,278.24,450,6.48,Net Banking,Retail Store,Delivered,Jay,Hyderabad,3,
ORD003803,2025-03-17,C0359,Customer 359,Corporate,North,Uttar Pradesh,Lucknow,P007,Furniture,Study Table,3,8305.63,12,7533.15,120,946.08,Debit Card,Marketplace,Delivered,Nitin,Gandhinagar,4,
ORD003804,2025-09-23,C0621,Customer 621,Small Business,South,Karnataka,Mysuru,P010,Office Supplies,Notebook Pack,2,211.03,15,115.54,120,19.48,Debit Card,Distributor,Delivered,Ramesh,Chennai,,
ORD003805,2024-12-05,C0627,Customer 627,Consumer,East,Bihar,Patna,P007,Furniture,Study Table,3,6969.03,7,7214.78,80,1183.94,Net Banking,Retail Store,Delivered,Imran,Bhubaneswar,2,
ORD003806,2024-12-28,C0679,Diya Reddy,Corporate,East,West Bengal,Kolkata,P006,Furniture,Office Chair,8,5334.16,13,5744.59,216,2475.19,COD,Marketplace,Returned,Farhan,Noida,4,
ORD003807,2024-07-17,C0196,Customer 196,Consumer,North,Rajasthan,Udaipur,P012,Office Supplies,Pen Box,1,151.27,13,108.23,600,7.42,Wallet,Marketplace,Delivered,Sonal,Chennai,2,
ORD003808,2024-12-22,C0263,Customer 263,Small Business,East,Bihar,Patna,P006,Furniture,Office Chair,2,4671.82,15,5663,450,283.54,UPI,Marketplace,Delivered,Farhan,Jodhpur,4,
ORD003809,2024-02-08,C0462,Customer 462,Home Office,North,Rajasthan,Jodhpur,P009,Furniture,Sofa,2,20310.71,22,21243.11,120,1886.47,UPI,Online,Delivered,Kavita,Bengaluru,1,
ORD003810,2024-08-07,C0045,Customer 45,Consumer,North,Rajasthan,Jaipur,P013,Office Supplies,Stapler,1,271.8,18,181.2,150,4.92,Net Banking,Marketplace,Cancelled,Mehul,Jodhpur,1,
ORD003811,2024-12-16,C0055,Customer 55,Corporate,East,Odisha,Bhubaneswar,P012,Office Supplies,Pen Box,2,159.09,5,90.95,120,7.29,Debit Card,Online,Delivered,Imran,Mumbai,1,
ORD003812,2025-07-04,C0324,Customer 324,Home Office,North,Rajasthan,Jodhpur,P017,Appliances,LED Bulb Pack,1,395.36,7,269.57,600,20.18,Credit Card,Online,Delivered,Imran,Bengaluru,4,
ORD003813,2024-04-03,C0316,Diya Reddy,Consumer,North,Delhi,Delhi,P011,Office Supplies,Printer Paper,6,375.45,3,248.19,540,94.62,Net Banking,Retail Store,Delivered,Mehul,Hyderabad,3,
ORD003814,2024-08-06,C0174,Customer 174,Small Business,West,Gujarat,Gandhinagar,P003,Electronics,Bluetooth Speaker,1,2614.88,0,,200,106.67,Wallet,Distributor,Delivered,Priyanka,Hyderabad,4,
ORD003815,2024-08-04,C0271,Customer 271,Consumer,East,Bihar,Patna,P009,Furniture,Sofa,3,18532.35,15,20468.63,250,2578.25,Wallet,Retail Store,Delivered,Priyanka,Jodhpur,,
ORD003816,2024-09-22,C0074,Customer 74,Corporate,West,Gujarat,Gandhinagar,P015,Appliances,Mixer Grinder,2,2800.57,5,,80,246.21,COD,Marketplace,Delivered,Kavita,Pune,,
ORD003817,2025-12-04,C0643,Customer 643,Small Business,North,Uttar Pradesh,Lucknow,P011,Office Supplies,Printer Paper,2,335.77,0,285.73,300,33.55,COD,Retail Store,Delivered,Farhan,Surat,,
ORD003818,2025-09-30,C0527,Customer 527,Corporate,West,Maharashtra,Pune,P004,Electronics,Monitor,2,13155.99,0,8882.64,80,1263.71,Credit Card,Marketplace,In Transit,Ramesh,Ahmedabad,5,
ORD003819,2024-12-07,C0367,Customer 367,Corporate,South,Tamil Nadu,Chennai,P017,Appliances,LED Bulb Pack,1,468.23,10,298.96,200,7.22,COD,Marketplace,Delivered,Kavita,Chennai,3,
ORD003820,2024-06-21,C0340,Customer 340,Consumer,North,Delhi,Delhi,P017,APPLIANCES,LED Bulb Pack,4,511.97,7,259.16,250,103.1,Wallet,Online,Returned,Sonal,Hyderabad,1,Damaged
ORD003821,2024-05-10,C0319,Customer 319,Consumer,East,West Bengal,Kolkata,P006,Furniture,Office Chair,1,6463.38,18,5425.46,450,289.45,UPI,Distributor,Delivered,Imran,Bengaluru,1,
ORD003822,2024-08-17,C0591,Customer 591,Consumer,North,Rajasthan,Jodhpur,P017,Appliances,LED Bulb Pack,5,415.93,0,282.74,270,41.31,Wallet,Distributor,Delivered,Sonal,Chennai,3,
ORD003823,2024-04-01,C0385,Customer 385,Small Business,North,Uttar Pradesh,Noida,P012,Office Supplies,Pen Box,4,182.46,3,109.12,150,18.88,Wallet,Marketplace,In Transit,Mehul,Nagpur,5,
ORD003824,2025-03-22,C0609,Customer 609,Consumer,West,Maharashtra,Mumbai,P014,Appliances,Air Cooler,3,8774.78,15,6585.91,150,1460.83,Debit Card,Distributor,Delivered,Imran,Bengaluru,2,
ORD003825,2024-05-04,C0459,Customer 459,Consumer,South,Tamil Nadu,Chennai,P005,Electronics,Keyboard,1,1039.37,10,525.11,150,56.24,COD,Online,Delivered,Asha,Bengaluru,3,
ORD003826,2024-01-05,C0264,Customer 264,Consumer,South,Karnataka,Bengaluru,P005,Electronics,Keyboard,2,1075.68,5,509.82,200,81.18,Wallet,Marketplace,Delivered,Imran,Chennai,1,
ORD003827,2024-11-15,C0642,Customer 642,Consumer,North,Rajasthan,Udaipur,P004,Electronics,Monitor,2,11670.69,7,9867.31,200,842.94,Net Banking,Distributor,Delivered,Asha,Pune,2,
ORD003828,2024-06-24,C0207,Customer 207,Corporate,East,West Bengal,Kolkata,P004,Electronics,Monitor,4,12099.22,7,10215.08,600,622.46,Credit Card,Distributor,Delivered,Ramesh,Hyderabad,1,
ORD003829,2024-03-06,C0645,Customer 645,Corporate,South,Karnataka,Mysuru,P012,Office Supplies,Pen Box,3,171.3,0,93.37,200,9.07,Debit Card,Marketplace,Delivered,Mehul,Patna,5,
ORD003830,2024-09-21,C0359,Customer 359,Corporate,North,Uttar Pradesh,Lucknow,P008,Furniture,Bookshelf,2,4969.55,12,3727.17,200,112.22,Wallet,Retail Store,Delivered,Ramesh,Ahmedabad,5,
ORD003831,2025-01-08,C0190,Customer 190,Consumer,West,Gujarat,Gandhinagar,P008,Furniture,Bookshelf,10,5179.19,12,4115.55,360,1816.64,Wallet,Marketplace,Delivered,Ramesh,Noida,5,
ORD003832,2024-01-22,C0678,Customer 678,Consumer,West,Maharashtra,Mumbai,P013,Office Supplies,Stapler,2,331.29,10,163.52,80,34.63,Wallet,Retail Store,Returned,Mehul,Mysuru,5,Price Issue
ORD003833,2024-04-06,C0144,Customer 144,Home Office,East,Odisha,Bhubaneswar,P011,Office Supplies,Printer Paper,1,288.25,7,283.8,250,17.02,Wallet,Online,Delivered,Asha,Bhubaneswar,3,
